popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,movie_length,rating
0.557044,Venuto al mondo,127,War,80,6.8,2012,12346675.6575791,17375.5716273393,v_long,high
0.5464829999999989,Universal Soldier: Day of Reckoning,114,Science Fiction,79,5.1,2012,10922059.2355508,1331833.05395022,v_long,low
0.5438689999999989,Dracula 3D,109,Thriller,22,3.3,2012,5318567.97557257,7729.96870592592,long,low
0.530375,The Bay,84,Thriller,118,5.4,2012,0.0,29126.7576205106,short,low
0.5293800000000001,Bernie,100,Drama,186,6.3,2012,0.0,0.0,medium,m_high
0.526637,Maximum Conviction,97,Thriller,25,4.6,2012,0.0,0.0,medium,low
0.52181,Radio Rebel,90,Family,103,5.8,2012,0.0,0.0,short,medium
0.505292,Truth or Dare,95,Mystery,57,5.6,2012,0.0,0.0,medium,medium
0.493205,Hyde Park on Hudson,94,History,53,5.2,2012,0.0,8440950.12417906,medium,low
0.48576,Dark Tide,113,Drama,37,4.9,2012,23743607.0338061,410549.75947726,long,low
0.483986,The Tall Man,106,Thriller,191,5.6,2012,17285345.9206108,0.0,long,medium
0.474818,Emperor,105,War,66,6.0,2012,0.0,3178096.04763917,long,medium
0.4739140000000001,The Philadelphia Experiment,85,Thriller,28,4.2,2012,0.0,0.0,short,low
0.468552,Hit & Run,100,Romance,175,5.4,2012,1899488.56270449,13676317.6514723,medium,low
0.464032,Seal Team Six: The Raid on Osama Bin Laden,90,Crime,87,5.6,2012,0.0,0.0,short,medium
0.463427,Stand Up Guys,95,Action,207,5.8,2012,0.0,0.0,medium,medium
0.460239,The Brass Teapot,100,Thriller,104,5.6,2012,0.0,0.0,medium,medium
0.456327,Burning Bright,89,Thriller,23,5.3,2012,0.0,0.0,short,low
0.454471,Marvel One-Shot: Item 47,12,Fantasy,73,6.7,2012,0.0,0.0,short,high
0.452064,Deadfall,95,Thriller,138,5.5,2012,11396931.3762269,63016.4828120028,medium,medium
0.446829,Sightseers,88,Crime,103,6.0,2012,0.0,58677.101190504414,short,medium
0.446244,Compliance,90,Crime,118,6.3,2012,0.0,303239.102871551,short,m_high
0.430466,Abraham Lincoln vs. Zombies,90,Thriller,32,4.1,2012,142461.642202836,0.0,short,low
0.409718,Fire with Fire,97,Drama,144,5.7,2012,18994885.627044894,4403174.99513256,medium,medium
0.40801,Safety Not Guaranteed,85,Science Fiction,341,6.7,2012,712308.211014184,3806377.53284928,short,high
0.40752,Partysaurus Rex,7,Family,54,7.5,2012,0.0,0.0,short,high
0.38161,El Gringo,98,Action,27,4.8,2012,2849232.84405673,0.0,medium,low
0.380291,Robot & Frank,85,Drama,307,6.7,2012,2374360.70338061,3157935.8257789,short,high
0.373557,The Motel Life,95,Thriller,12,4.9,2012,0.0,0.0,medium,low
0.365381,Bait,93,Thriller,99,5.2,2012,28492328.440567303,0.0,medium,low
0.361254,Dragon Eyes,88,Thriller,18,4.1,2012,2849232.84405673,0.0,short,low
0.349722,Blood,92,Crime,21,6.0,2012,0.0,0.0,medium,medium
0.346552,Loosies,89,Romance,25,6.1,2012,0.0,0.0,short,m_high
0.339738,Nazis at the Center of the Earth,90,Action,18,3.1,2012,0.0,0.0,short,low
0.338055,Citadel,85,Thriller,23,4.8,2012,0.0,0.0,short,low
0.331665,Freelancers,96,Action,49,4.7,2012,10447187.0948747,0.0,medium,low
0.329642,The Outback,85,Family,12,4.7,2012,5033644.691166901,0.0,short,low
0.32771500000000003,Hello I Must Be Going,95,Romance,26,5.4,2012,0.0,0.0,medium,low
0.326556,Love at the Christmas Table,91,TV Movie,18,6.2,2012,0.0,0.0,short,m_high
0.323947,Atlas Shrugged Part II,112,Mystery,27,5.5,2012,0.0,0.0,long,medium
0.304212,Celeste & Jesse Forever,91,Romance,129,6.4,2012,0.0,2939280.94860458,short,m_high
0.15305,Meeting Evil,89,Mystery,29,4.4,2012,0.0,498.615747709929,short,low
0.29082,Song for Marion,93,Romance,44,6.5,2012,0.0,1611995.27027347,medium,m_high
0.285321,Madea's Witness Protection,114,Crime,43,6.1,2012,0.0,0.0,v_long,m_high
0.267325,Ce que le jour doit Ã  la nuit,182,Romance,29,7.4,2012,16.1456527829881,0.0,v_long,high
0.265119,2-Headed Shark Attack,90,Thriller,24,3.4,2012,0.0,0.0,short,low
0.262531,Girl vs. Monster,89,Science Fiction,28,5.0,2012,0.0,0.0,short,low
0.260624,Resident Evil: Retribution,95,Science Fiction,1152,5.6,2012,61733378.2878959,228089879.0500649,medium,medium
0.258942,Mass Effect: Paragon Lost,84,Science Fiction,10,6.6,2012,0.0,0.0,short,m_high
0.255948,Gallowwalkers,90,Western,102,4.2,2012,16145652.782988098,0.0,short,low
0.250992,Justice League: Doom,77,Thriller,109,7.1,2012,0.0,0.0,short,high
0.23517800000000005,Time Travel Mater,7,Comedy,19,6.0,2012,0.0,0.0,short,medium
0.227639,Dino Time,85,Comedy,10,5.0,2012,0.0,0.0,short,low
0.153962,Insensibles,105,Fantasy,39,5.9,2012,0.0,0.0,long,medium
0.2195,The Rise,106,Crime,12,6.0,2012,0.0,0.0,long,medium
0.214194,Save the Date,98,Comedy,34,6.2,2012,0.0,0.0,medium,m_high
0.212307,Columbus Circle,82,Mystery,39,5.9,2012,9497442.81352245,0.0,short,medium
0.2793989999999989,Transit,88,Thriller,42,5.7,2012,4748721.40676122,0.0,short,medium
0.206422,Grabbers,94,Thriller,63,5.6,2012,0.0,0.0,medium,medium
0.206106,Kiss of the Damned,95,Romance,23,4.6,2012,0.0,14010.6276385083,medium,low
0.194081,Alien Uprising,101,Science Fiction,30,3.0,2012,2374360.70338061,0.0,long,low
0.119504,The Liability,95,Crime,48,5.4,2012,0.0,0.0,medium,low
0.17924,World Without End,389,Romance,10,6.1,2012,0.0,0.0,v_long,m_high
0.177132999999999,Silent Night,99,Thriller,38,4.7,2012,0.0,13834.9249464581,medium,low
0.17315899999999898,American Warships,90,Science Fiction,22,2.4,2012,0.0,0.0,short,low
0.169276,Rise of the Zombies,90,Thriller,13,3.1,2012,0.0,0.0,short,low
0.164197,The Girl from the Naked Eye,80,Thriller,10,4.1,2012,1044718.70948747,0.0,short,low
0.16203,40 Days and Nights,90,Adventure,15,3.6,2012,0.0,0.0,short,low
0.159747,Found,105,Drama,16,6.6,2012,7597.954250817959,0.0,long,m_high
0.123061,"Peace, Love & Misunderstanding",96,Romance,27,5.4,2012,0.0,512763.1385249521,medium,low
0.157139,Fairy Tail the Movie: Phoenix Priestess,86,Adventure,24,6.6,2012,0.0,0.0,short,m_high
0.15271300000000002,Fist of Jesus,15,Horror,11,7.5,2012,0.0,0.0,short,high
0.146256,Errors of the Human Body,102,Drama,13,6.0,2012,1424616.42202836,0.0,long,medium
0.143351,Jack & Diane,110,Romance,13,4.4,2012,0.0,0.0,long,low
0.142769,í•˜ìš¸ë§,114,Foreign,18,5.8,2012,0.0,0.0,v_long,medium
0.139047,Redd Inc.,93,Comedy,10,5.3,2012,474872.1406761221,949744.281352245,medium,low
0.136706,Arjun: The Warrior Prince,96,Action,10,6.6,2012,0.0,0.0,medium,m_high
0.134777,Head Over Heels,10,Comedy,10,6.6,2012,9877.34052606335,0.0,short,m_high
0.133857,Barricade,82,Thriller,10,4.0,2012,0.0,0.0,short,low
0.126328,Dead Before Dawn 3D,88,Horror,16,3.9,2012,0.0,0.0,short,low
0.12369,Wish You Were Here,93,Thriller,16,5.2,2012,0.0,0.0,medium,low
0.034312,I Will Follow You Into the Dark,107,Romance,15,4.2,2012,4748721.40676122,0.0,long,low
0.115589,Let It Shine,90,TV Movie,39,5.7,2012,0.0,0.0,short,medium
0.113808,Spike Island,96,Music,22,6.8,2012,0.0,0.0,medium,high
0.111351,Foodfight!,87,Comedy,12,2.2,2012,61733378.2878959,70001.8520013486,short,low
0.109652,When the Lights Went Out,86,Horror,23,5.8,2012,0.0,0.0,short,medium
0.10568,Vamps,93,Horror,48,4.7,2012,15195908.501635902,0.0,medium,low
0.105432,Berberian Sound Studio,92,Thriller,44,6.3,2012,0.0,0.0,medium,m_high
0.100157,PokÅ‚osie,107,Thriller,13,5.6,2012,0.0,0.0,long,medium
0.201455,A Mother's Nightmare,90,Mystery,21,6.0,2012,0.0,0.0,short,medium
0.174184999999999,Birdsong,165,Romance,18,6.1,2012,0.0,0.0,v_long,m_high
0.0851789999999999,It's a SpongeBob Christmas!,90,Comedy,14,5.4,2012,0.0,0.0,short,low
0.08066,Talaash,149,Crime,25,6.5,2012,8082323.83430761,0.0,v_long,m_high
0.0792809999999999,Jurassic Shark,75,Science Fiction,13,2.0,2012,0.0,0.0,short,low
0.220523,The Pact,89,Thriller,96,5.3,2012,0.0,0.0,short,low
0.041297,The Sleeper,90,Thriller,10,2.2,2012,0.0,0.0,short,low
0.031932,O Som ao Redor,131,Thriller,23,6.1,2012,0.0,0.0,v_long,m_high
0.021677,Amber Alert,81,Mystery,17,5.0,2012,0.0,0.0,short,low
0.026459,How to Fall in Love,0,TV Movie,11,4.7,2012,0.0,0.0,,low
0.001372,The Invisible War,93,History,17,7.0,2012,0.0,0.0,medium,high
7.122455,The Lord of the Rings: The Return of the King,201,Action,5636,7.9,2003,111423148.609557,1326278010.4756699,v_long,high
6.887883,Underworld,121,Thriller,1708,6.5,2003,26077758.1852156,113448272.633004,v_long,m_high
6.864067,Pirates of the Caribbean: The Curse of the Black Pearl,143,Action,4223,7.3,2003,165949370.269553,776419286.73064,v_long,high
4.21265,The Matrix Revolutions,129,Thriller,2138,6.4,2003,177802896.717379,503760899.910245,v_long,m_high
4.02924,The Matrix Reloaded,138,Thriller,2376,6.6,2003,177802896.717379,875501109.015934,v_long,m_high
2.793616,Love Actually,135,Drama,1251,6.9,2003,47414105.7913011,290330516.61935496,v_long,high
2.710192,Elf,97,Family,606,6.5,2003,37931284.63304079,205538391.91267,medium,m_high
2.686888,Terminator 3: Rise of the Machines,109,Science Fiction,1314,5.8,2003,237070528.95650497,515628400.480399,long,medium
2.491591,Big Fish,125,Drama,1091,7.4,2003,82974685.1347769,145702426.93841898,v_long,high
2.394195,Daredevil,103,Crime,881,4.9,2003,92457506.2930371,212391152.622687,long,low
1.830211,The League of Extraordinary Gentlemen,110,Thriller,672,5.6,2003,92457506.2930371,212492483.678879,long,medium
1.798132,The Italian Job,111,Crime,1295,6.6,2003,71121158.6869516,208705242.862161,long,m_high
1.7816150000000002,The Jungle Book 2,72,Adventure,156,5.6,2003,23707052.895650506,160828646.844093,short,medium
1.7030299999999898,Bad Santa,91,Crime,353,6.2,2003,27263110.829998106,90666306.8726272,short,m_high
1.661911,Johnny English,88,Comedy,514,6.0,2003,47414105.7913011,190347505.09346,short,medium
1.653031,Brother Bear,85,Family,753,6.8,2003,118535264.478252,296.33816119563204,short,high
1.650018,Peter Pan,113,Family,391,6.7,2003,118535264.478252,144583401.886227,long,high
1.622536,The Last Samurai,154,War,1093,7.1,2003,165949370.269553,541420466.1565219,v_long,high
1.615231,Bad Boys II,147,Comedy,1041,6.3,2003,154095843.821728,324003765.628281,v_long,m_high
1.569435,Lara Croft Tomb Raider: The Cradle of Life,117,Fantasy,994,5.5,2003,112608501.25434,185514075.5885149,v_long,medium
1.428302,Mystic River,138,Drama,743,7.4,2003,29633816.119563203,185889396.167138,v_long,high
1.412067,The Core,136,Adventure,278,5.3,2003,71121158.6869516,87962965.55317791,v_long,low
1.204207,Shanghai Knights,115,Comedy,393,5.9,2003,59267632.23912641,104694478.911865,v_long,medium
1.158663,S.W.A.T.,117,Crime,499,5.8,2003,94828211.5826022,138263498.677383,v_long,medium
1.1250440000000002,Tears of the Sun,121,War,349,6.4,2003,82974685.1347769,101504660.569528,v_long,m_high
1.103879,Atlantis: Milo's Return,70,Science Fiction,107,5.4,2003,0.0,0.0,short,low
1.101383,The Cat in the Hat,82,Family,189,5.0,2003,0.0,0.0,short,low
1.096211,Freaky Friday,97,Fantasy,473,6.0,2003,30819168.76434569,130661815.571456,medium,medium
1.072356,Sinbad: Legend of the Seven Seas,86,Adventure,196,6.3,2003,71121158.6869516,31160929.6388894,short,m_high
1.047214,Timeline,116,Science Fiction,176,5.1,2003,94828211.5826022,23091545.495968103,v_long,low
1.024891,Paycheck,119,Mystery,343,5.7,2003,71121158.6869516,114113676.266916,v_long,medium
1.01154599999999,Charlie's Angels: Full Throttle,106,Comedy,592,5.3,2003,142242317.373903,307214705.769395,long,low
1.005582,Something's Gotta Give,128,Romance,236,6.2,2003,94828211.5826022,316167615.027806,v_long,m_high
1.004692,The Haunted Mansion,99,Comedy,270,5.1,2003,106681738.030427,216078248.92121,medium,low
1.000194,Duplex,89,Thriller,262,5.8,2003,47414105.7913011,22903543.825095,short,medium
0.995361,21 Grams,124,Thriller,520,7.0,2003,23707052.895650506,71628298.7771428,v_long,high
0.979077,George of the Jungle 2,87,Family,55,4.3,2003,0.0,0.0,short,low
0.894267,The Recruit,115,Crime,290,5.9,2003,0.0,119948067.329926,v_long,medium
0.876158,Cheaper by the Dozen,98,Family,357,5.8,2003,47414105.7913011,225468431.214223,medium,medium
0.872052,11:14,86,Thriller,113,6.7,2003,7112115.86869516,0.0,short,high
0.853359,Holes,117,Drama,205,6.4,2003,23707052.895650506,0.0,v_long,m_high
0.8478100000000001,The Medallion,88,Action,145,5.3,2003,48599458.4360836,0.0,short,low
0.796421,Cradle 2 the Grave,101,Drama,133,5.9,2003,29633816.119563203,66960046.977896,long,medium
0.783216,Looney Tunes: Back in Action,90,Family,144,5.5,2003,94828211.5826022,81214251.54226229,short,medium
0.7606569999999989,Basic,98,Mystery,153,6.0,2003,59267632.23912641,50724275.3583676,medium,medium
0.754774,The Rundown,104,Comedy,298,6.3,2003,100754974.806514,95914577.7987242,long,m_high
0.723225,2 Fast 2 Furious,107,Thriller,1275,6.1,2003,90086801.00347207,280158881.112448,long,m_high
0.712023,Batman: Mystery of the Batwoman,74,Animation,48,6.4,2003,0.0,0.0,short,m_high
0.709596,Confidence,97,Thriller,68,6.3,2003,0.0,0.0,medium,m_high
0.699833,What a Girl Wants,105,Family,188,5.7,2003,0.0,0.0,long,medium
0.640416,Under the Tuscan Sun,113,Drama,96,6.4,2003,0.0,0.0,long,m_high
0.6270600000000001,Matchstick Men,116,Crime,262,6.7,2003,0.0,77718442.7121437,v_long,high
0.6015,Out of Time,105,Drama,151,6.0,2003,59267632.23912641,65781812.3757454,long,medium
0.595052,The Lizzie McGuire Movie,94,Family,158,5.8,2003,20150994.9613029,65827913.11080621,medium,medium
0.580909,Dreamcatcher,136,Science Fiction,330,5.1,2003,80603979.84521191,89749492.31346221,v_long,low
0.579673,Bionicle: Mask of Light,70,Animation,22,5.9,2003,0.0,0.0,short,medium
0.576539,Ned Kelly,110,Drama,60,5.8,2003,0.0,7806158.80785765,long,medium
0.576335,Bulletproof Monk,104,Fantasy,156,5.0,2003,61638337.5286914,0.0,long,low
0.571314,Spy Kids 3-D: Game Over,84,Comedy,281,4.8,2003,45043400.501736,233528673.91754705,short,low
0.563401,Down with Love,101,Romance,107,6.0,2003,41487342.5673884,24060533.3517932,long,medium
0.556095,The Order,102,Horror,42,4.8,2003,41487342.5673884,13703631.9679177,long,low
0.5488529999999989,Intolerable Cruelty,100,Romance,201,5.7,2003,71121158.6869516,142172162.277621,medium,medium
0.5434829999999989,The Hunted,94,Thriller,90,5.8,2003,65194395.463039,40579371.9243062,medium,medium
0.536597,Stitch! The Movie,60,Family,70,6.2,2003,0.0,0.0,short,m_high
0.527492,Le Divorce,117,Romance,17,5.2,2003,0.0,15400096.819604,v_long,low
0.49676,Code 46,92,Science Fiction,52,5.9,2003,8890144.83586896,0.0,medium,medium
0.4942470000000001,The Singing Detective,109,Mystery,18,5.5,2003,0.0,0.0,long,medium
0.490786,Kangaroo Jack,89,Crime,112,4.5,2003,0.0,0.0,short,low
0.471245,The Human Stain,106,Romance,55,6.2,2003,35560579.3434758,0.0,long,m_high
0.4695180000000001,Gods and Generals,214,War,23,5.8,2003,66379748.10782149,15319421.7186001,v_long,medium
0.457107,National Security,88,Crime,133,5.6,2003,0.0,59383736.3453302,short,medium
0.438475,Party Monster,98,Crime,25,5.6,2003,5926763.22391264,880596.10910365,medium,medium
0.43362,Beyond Borders,127,Adventure,61,6.6,2003,41487342.5673884,0.0,v_long,m_high
0.431188,The Life of David Gale,130,Crime,246,7.2,2003,59267632.23912641,46176121.1183849,v_long,high
0.422393,House of the Dead,90,Thriller,35,3.4,2003,8297468.51347769,16379417.3944336,short,low
0.431875,The Reckoning,112,Mystery,10,7.2,2003,0.0,0.0,long,high
0.383686,Young Adam,93,Crime,16,5.9,2003,7586256.92660817,2963381.61195632,medium,medium
0.36744,Hollywood Homicide,116,Comedy,76,4.8,2003,88901448.3586895,60622086.1068609,v_long,low
0.361703,Cypher,95,Mystery,84,6.6,2003,8890144.83586896,0.0,medium,m_high
0.359943,The Cheetah Girls,100,Family,49,4.6,2003,0.0,0.0,medium,low
0.355981,Secondhand Lions,111,Family,182,6.6,2003,0.0,0.0,long,m_high
0.35167800000000005,Latter Days,107,Romance,26,6.4,2003,1007549.74806514,971916.8622103408,long,m_high
0.346839,Love Don't Cost a Thing,105,Family,19,5.7,2003,0.0,0.0,long,medium
0.346215,The Fighting Temptations,122,Romance,22,5.3,2003,17780289.6717379,35843377.2214101,v_long,low
0.342268,Shortcut to Happiness,106,Comedy,16,5.1,2003,0.0,0.0,long,low
0.33970900000000004,Intermission,105,Comedy,21,5.5,2003,5926763.22391264,5756425.678152097,long,medium
0.331169,How to Deal,99,Romance,26,5.3,2003,0.0,0.0,medium,low
0.330848,Mimic: Sentinel,77,Thriller,11,5.2,2003,0.0,0.0,short,low
0.317456,Saints and Soldiers,90,Drama,46,6.7,2003,924575.0629303708,0.0,short,high
0.315387,Inspector Gadget 2,89,Comedy,55,4.3,2003,94828211.5826022,0.0,short,low
0.297658,Scooby-Doo! And the Legend of the Vampire,72,Family,16,5.8,2003,0.0,0.0,short,medium
0.288118,Dead End,85,Thriller,49,6.5,2003,0.0,0.0,short,m_high
0.176093,Kontroll,105,Thriller,32,6.6,2003,592676.322391263,0.0,long,m_high
0.26897600000000005,The Big Empty,94,Mystery,10,5.2,2003,0.0,0.0,medium,low
0.347234,The Good Thief,108,Thriller,14,6.2,2003,0.0,0.0,long,m_high
0.686322,The Ghost of Lord Farquaad,12,Comedy,20,6.5,2003,0.0,0.0,short,m_high
0.249204,Hitler: The Rise of Evil,179,History,65,6.7,2003,0.0,0.0,v_long,high
0.248133,Shade,101,Crime,38,6.3,2003,8060397.98452119,0.0,long,m_high
0.245905,The Missing,135,Adventure,76,5.8,2003,71121158.6869516,0.0,v_long,medium
0.127505,Fear X,88,Foreign,20,5.8,2003,0.0,0.0,short,medium
0.235742,Grind,105,Family,17,6.3,2003,0.0,0.0,long,m_high
0.226503,Dot the I,92,Thriller,12,5.2,2003,0.0,0.0,medium,low
0.220344,Tiptoes,90,Romance,10,4.5,2003,0.0,0.0,short,low
0.209749,Owning Mahowny,104,Thriller,11,6.4,2003,0.0,0.0,long,m_high
0.207399,Frank Herbert's Children of Dune,248,Fantasy,35,6.5,2003,23707052.895650506,0.0,v_long,m_high
0.208372,DÃ©dales,100,Mystery,10,6.5,2003,0.0,0.0,medium,m_high
0.198046,Alien Hunter,100,Action,16,4.2,2003,8297468.51347769,0.0,medium,low
0.197848,Leprechaun: Back 2 tha Hood,90,Fantasy,12,6.0,2003,0.0,0.0,short,medium
0.194862,Good Boy!,87,Science Fiction,18,4.9,2003,20150994.9613029,0.0,short,low
0.194794,Touching the Void,106,Adventure,60,7.5,2003,0.0,16459572.1256265,long,high
0.193661,Veronica Guerin,98,Thriller,26,6.7,2003,20150994.9613029,1860906.45339169,medium,high
0.190263,Soldier's Girl,112,Crime,15,5.9,2003,0.0,0.0,long,medium
0.175002,X2,133,Science Fiction,2222,6.7,2003,130388790.926078,254790104.86577705,v_long,high
0.161748,Wonderland,104,Mystery,23,6.4,2003,5926763.22391264,2923605.91860799,long,m_high
0.159344,Love Object,88,Comedy,11,5.0,2003,0.0,0.0,short,low
0.154678,Helen of Troy,175,Drama,12,5.5,2003,0.0,0.0,v_long,medium
0.146885,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,95,History,28,6.7,2003,0.0,0.0,medium,high
0.14657,The Shape of Things,96,Romance,13,6.1,2003,0.0,0.0,medium,m_high
0.126685,Undead,97,Comedy,24,5.5,2003,0.0,0.0,medium,medium
0.121449,Saw,9,Horror,40,6.4,2003,0.0,0.0,short,m_high
0.10846300000000003,Final Flight of the Osiris,9,Animation,17,6.5,2003,0.0,0.0,short,m_high
0.20175,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,68,Music,49,7.2,2003,0.0,0.0,short,high
0.085589,Chalte Chalte,167,Romance,16,6.3,2003,0.0,0.0,v_long,m_high
0.138667,Gomez & TavarÃ¨s,72,Action,11,4.4,2003,0.0,0.0,short,low
0.040005,The Young Black Stallion,49,Drama,11,4.8,2003,0.0,0.0,short,low
0.038236,Eloise at Christmastime,89,Drama,11,4.6,2003,0.0,0.0,short,low
0.046862,Matriculated,16,Science Fiction,12,7.1,2003,0.0,0.0,short,high
0.049778,A Wrinkle in Time,128,Family,10,4.9,2003,0.0,0.0,v_long,low
4.355219,Titanic,194,Thriller,4654,7.3,1997,271692064.214419,2506405735.41947,v_long,high
3.48891,Hercules,93,Fantasy,909,7.0,1997,115469127.291128,343299361.863264,medium,high
3.153414,Men in Black,98,Comedy,2864,6.7,1997,122261428.89648798,800663660.846796,medium,high
3.077454,Gattaca,106,Mystery,1117,7.3,1997,48904571.5585954,17025280.2673449,long,high
2.972972,The Fifth Element,126,Action,2649,7.1,1997,122261428.89648798,358525092.46020496,v_long,high
2.6047990000000003,Batman & Robin,125,Fantasy,828,4.4,1997,169807540.134012,323594923.43377995,v_long,low
2.407266,Drive,100,Science Fiction,10,6.3,1997,4754611.12375233,0.0,medium,m_high
2.391809,Tomorrow Never Dies,119,Thriller,565,5.9,1997,149430635.31793,452382322.355841,v_long,medium
2.113737,Jackie Brown,154,Drama,763,7.1,1997,16301523.8528651,53894416.38846529,v_long,high
2.064658,Alien: Resurrection,109,Action,712,5.9,1997,95092222.47504672,220070572.013679,long,medium
2.01227,The Game,129,Mystery,851,7.3,1997,67923016.0536048,148647683.99496,v_long,high
1.949225,Event Horizon,96,Mystery,358,6.2,1997,81507619.2643258,36234540.8913537,medium,m_high
1.616191,Austin Powers: International Man of Mystery,94,Crime,581,6.3,1997,22414595.297689494,91946013.4283802,medium,m_high
1.55286,Starship Troopers,129,Thriller,929,6.5,1997,142638333.71256998,164664921.497974,v_long,m_high
1.368403,Con Air,115,Crime,728,6.5,1997,101884524.080407,304311731.323717,v_long,m_high
1.330225,Face/Off,138,Science Fiction,955,6.7,1997,108676825.685767,333741296.174915,v_long,high
1.308461,Donnie Brasco,127,Thriller,615,7.2,1997,47546111.2375233,56994198.69519879,v_long,high
1.307058,I Know What You Did Last Summer,100,Mystery,348,5.5,1997,23093825.4582256,170603779.91584298,medium,medium
1.272247,The Devil's Advocate,144,Mystery,717,6.9,1997,77432238.3011095,207769251.929862,v_long,high
1.231579,Anaconda,89,Thriller,331,4.7,1997,61130714.4482443,185953882.98902,short,low
1.212565,Chasing Amy,113,Romance,227,6.7,1997,339615.080268024,16330421.020815,long,high
1.176223,Dante's Peak,108,Thriller,216,5.5,1997,157581397.24436298,241979494.04145297,long,medium
1.172353,Speed 2: Cruise Control,121,Thriller,233,4.4,1997,217353651.371535,223477680.157309,v_long,low
1.123404,L.A. Confidential,138,Mystery,728,7.5,1997,47546111.2375233,171460704.837137,v_long,high
1.037438,Contact,150,Mystery,745,6.9,1997,122261428.89648798,232460177.075302,v_long,high
1.008461,The Rainmaker,135,Thriller,113,6.5,1997,54338412.8428838,62376108.7583333,v_long,m_high
0.999866,Volcano,104,Drama,172,5.0,1997,122261428.89648798,0.0,long,low
0.981422,The Jackal,124,Adventure,295,6.0,1997,81507619.2643258,216443863.325307,v_long,medium
0.978042,Grosse Pointe Blank,107,Thriller,132,6.9,1997,0.0,38151484.6273233,long,high
0.96047,Flubber,93,Science Fiction,385,5.1,1997,108676825.685767,241774999.575481,medium,low
0.938611,The Saint,116,Romance,161,6.0,1997,92375301.8329025,160384313.858672,v_long,medium
0.936736,Conspiracy Theory,135,Mystery,243,6.4,1997,101884524.080407,186085744.657005,v_long,m_high
0.8791950000000001,George of the Jungle,92,Family,262,5.2,1997,74715317.65896529,0.0,medium,low
0.8353360000000001,Breakdown,95,Thriller,84,6.5,1997,48904571.5585954,68139206.8629415,medium,m_high
0.824965,Seven Years in Tibet,136,Adventure,342,6.9,1997,95092222.47504672,178580044.897113,v_long,high
0.776305,Lost Highway,134,Mystery,263,7.3,1997,20376904.8160814,4992614.73046449,v_long,high
0.7618699999999989,Mad City,114,Thriller,36,5.3,1997,67923016.0536048,14320240.719168805,v_long,low
0.7598060000000001,"Honey, We Shrunk Ourselves",74,Family,87,5.1,1997,9509222.24750467,0.0,short,low
0.74348,Annabelle's Wish,54,Music,12,5.8,1997,0.0,0.0,short,medium
0.737243,The Devil's Own,107,Drama,147,5.8,1997,122261428.89648798,191281465.506994,long,medium
0.713857,Murder at 1600,107,Mystery,60,5.8,1997,0.0,35054670.5563913,long,medium
0.713234,The Edge,117,Drama,189,6.5,1997,0.0,58838032.813609,v_long,m_high
0.712173,Kiss the Girls,115,Thriller,170,6.1,1997,36678428.6689466,82224713.78939109,v_long,m_high
0.708978,Absolute Power,121,Thriller,91,6.2,1997,67923016.0536048,68015812.47813721,v_long,m_high
0.6978270000000001,The Land Before Time V: The Mysterious Island,74,Adventure,37,5.9,1997,0.0,0.0,short,medium
0.6853819999999989,Mimic,105,Thriller,99,5.3,1997,40753809.6321629,34614234.6264743,long,low
0.681887,Fools Rush In,109,Romance,71,6.0,1997,0.0,40049350.1465439,long,medium
0.676667,Spawn,96,Fantasy,183,5.0,1997,54338412.8428838,119327211.658306,medium,low
0.663483,Cube,90,Mystery,508,6.7,1997,339615.080268024,681699.8413997571,short,high
0.636839,The Relic,110,Mystery,57,5.7,1997,81507619.2643258,46128704.6061993,long,medium
0.586336,Nightwatch,102,Horror,44,6.4,1997,0.0,1601627.43546464,long,m_high
0.572198,A Life Less Ordinary,103,Comedy,65,6.3,1997,16301523.8528651,0.0,long,m_high
0.5305439999999989,Fire Down Below,105,Crime,34,5.0,1997,81507619.2643258,21735365.1371535,long,low
0.473762,Cop Land,104,Drama,185,6.5,1997,20376904.8160814,60943500.95601639,long,m_high
0.471278,Smilla's Sense of Snow,121,Drama,29,6.8,1997,47546111.2375233,0.0,v_long,high
0.464907,Spice World - The Movie,93,Drama,65,5.2,1997,33961508.0268024,135846032.107209,medium,low
0.459782,Trucks,95,Science Fiction,10,3.2,1997,0.0,0.0,medium,low
0.436806,Air Bud,98,Drama,50,5.3,1997,4075380.96321629,31440883.5425928,medium,low
0.427343,The Shining,273,Thriller,37,6.1,1997,0.0,0.0,v_long,m_high
0.426675,Nothing to Lose,97,Comedy,84,6.1,1997,33961508.0268024,0.0,medium,m_high
0.425112,Cats Don't Dance,75,Family,10,7.1,1997,43470730.274307,4845134.84416762,short,high
0.419759,Robinson Crusoe,92,Drama,17,5.0,1997,0.0,0.0,medium,low
1.086558,Mortal Kombat: Annihilation,95,Science Fiction,118,3.9,1997,40753809.6321629,69793427.0897364,medium,low
0.447075,Metro,117,Comedy,64,5.3,1997,74715317.65896529,43453835.103293896,v_long,low
0.411899,The Assignment,119,Drama,19,6.8,1997,0.0,0.0,v_long,high
0.396805,Red Corner,122,Thriller,39,6.2,1997,65206095.41146059,0.0,v_long,m_high
0.223994,Turbo: A Power Rangers Movie,99,Family,33,4.6,1997,13584603.2107209,24424762.014732506,medium,low
